"filename", "language", "YAML", "Python", "Markdown", "Shell Script", "JSON", "HTML", "CSS", "JavaScript", "C++", "Rust", "Docker", "XML", "vue", "Less", "Java", "Log", "comment", "blank", "total"
"d:\se\carplate\yolov10-pose\examples\YOLOv8-CPP-Inference\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 13, 19, 71
"d:\se\carplate\yolov10-pose\examples\YOLOv8-LibTorch-CPP-Inference\README.md", "Markdown", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"d:\se\carplate\yolov10-pose\examples\YOLOv8-LibTorch-CPP-Inference\main.cc", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 9, 50, 260
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-CPP\README.md", "Markdown", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 108
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-CPP\inference.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 8, 35, 376
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-CPP\inference.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 2, 23, 95
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-CPP\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 12, 30, 194
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\README.md", "Markdown", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 222
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\cli.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 20, 22, 88
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 7, 14, 120
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\main.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 6, 9, 29
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\model.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 539, 0, 0, 0, 0, 0, 0, 44, 60, 643
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\ort_backend.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 0, 40, 53, 535
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime-Rust\src\yolo_result.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 0, 0, 0, 0, 0, 4, 39, 236
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime\README.md", "Markdown", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 44
"d:\se\carplate\yolov10-pose\examples\YOLOv8-ONNXRuntime\main.py", "Python", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 61, 232
"d:\se\carplate\yolov10-pose\examples\YOLOv8-OpenCV-ONNX-Python\README.md", "Markdown", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20
"d:\se\carplate\yolov10-pose\examples\YOLOv8-OpenCV-ONNX-Python\main.py", "Python", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 27, 131
"d:\se\carplate\yolov10-pose\examples\YOLOv8-OpenCV-int8-tflite-Python\README.md", "Markdown", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 66
"d:\se\carplate\yolov10-pose\examples\YOLOv8-OpenCV-int8-tflite-Python\main.py", "Python", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 61, 301
"d:\se\carplate\yolov10-pose\examples\YOLOv8-Region-Counter\readme.md", "Markdown", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 122
"d:\se\carplate\yolov10-pose\examples\YOLOv8-Region-Counter\yolov8_region_counter.py", "Python", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 47, 252
"d:\se\carplate\yolov10-pose\examples\YOLOv8-SAHI-Inference-Video\readme.md", "Markdown", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 70
"d:\se\carplate\yolov10-pose\examples\YOLOv8-SAHI-Inference-Video\yolov8_sahi.py", "Python", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23, 112
"d:\se\carplate\yolov10-pose\examples\YOLOv8-Segmentation-ONNXRuntime-Python\README.md", "Markdown", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 64
"d:\se\carplate\yolov10-pose\examples\YOLOv8-Segmentation-ONNXRuntime-Python\main.py", "Python", 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 63, 343
"d:\se\carplate\yolov10-pose\examples\heatmaps.ipynb", "JSON", 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 192
"d:\se\carplate\yolov10-pose\examples\hub.ipynb", "JSON", 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 114
"d:\se\carplate\yolov10-pose\examples\object_counting.ipynb", "JSON", 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 209
"d:\se\carplate\yolov10-pose\examples\object_tracking.ipynb", "JSON", 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 244
"d:\se\carplate\yolov10-pose\examples\tutorial.ipynb", "JSON", 0, 0, 0, 0, 655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 656
"d:\se\carplate\yolov10-pose\mkdocs.yml", "YAML", 688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 714
"d:\se\carplate\yolov10-pose\tests\__init__.py", "Python", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 23
"d:\se\carplate\yolov10-pose\tests\conftest.py", "Python", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 72
"d:\se\carplate\yolov10-pose\tests\test_cli.py", "Python", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 39, 130
"d:\se\carplate\yolov10-pose\tests\test_cuda.py", "Python", 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 31, 136
"d:\se\carplate\yolov10-pose\tests\test_engine.py", "Python", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 26, 132
"d:\se\carplate\yolov10-pose\tests\test_explorer.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 62
"d:\se\carplate\yolov10-pose\tests\test_exports.py", "Python", 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33, 214
"d:\se\carplate\yolov10-pose\tests\test_integrations.py", "Python", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 33, 145
"d:\se\carplate\yolov10-pose\tests\test_python.py", "Python", 0, 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 128, 589
"d:\se\carplate\yolov10-pose\train.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 11
"d:\se\carplate\yolov10-pose\train22\args.yaml", "YAML", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 107
"d:\se\carplate\yolov10-pose\ultralytics\__init__.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"d:\se\carplate\yolov10-pose\ultralytics\cfg\__init__.py", "Python", 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 88, 611
"d:\se\carplate\yolov10-pose\ultralytics\cfg\default.yaml", "YAML", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 127
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\README.md", "Markdown", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 49
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\rt-detr\rtdetr-l.yaml", "YAML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 51
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\rt-detr\rtdetr-resnet101.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\rt-detr\rtdetr-resnet50.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\rt-detr\rtdetr-x.yaml", "YAML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 55
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10b.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10l.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10m.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10n.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10s.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v10\yolov10x.yaml", "YAML", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 43
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v3\yolov3-spp.yaml", "YAML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v3\yolov3-tiny.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 38
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v3\yolov3.yaml", "YAML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v5\yolov5-p6.yaml", "YAML", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 60
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v5\yolov5.yaml", "YAML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 49
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v6\yolov6.yaml", "YAML", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 54
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-cls-resnet101.yaml", "YAML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 26
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-cls-resnet50.yaml", "YAML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 26
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-cls.yaml", "YAML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 30
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-ghost-p2.yaml", "YAML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 55
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-ghost-p6.yaml", "YAML", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 57
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-ghost.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 48
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-obb.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-p2.yaml", "YAML", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 55
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-p6.yaml", "YAML", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 57
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-pose-p6.yaml", "YAML", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 58
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-pose.yaml", "YAML", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 48
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-rtdetr.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-seg-p6.yaml", "YAML", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 57
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-seg.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-world.yaml", "YAML", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 49
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8-worldv2.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v8\yolov8.yaml", "YAML", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 47
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9c-seg.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9c.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9e-seg.yaml", "YAML", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 62
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9e.yaml", "YAML", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 62
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9m.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9s.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\se\carplate\yolov10-pose\ultralytics\cfg\models\v9\yolov9t.yaml", "YAML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 39
"d:\se\carplate\yolov10-pose\ultralytics\cfg\trackers\botsort.yaml", "YAML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 19
"d:\se\carplate\yolov10-pose\ultralytics\cfg\trackers\bytetrack.yaml", "YAML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 12
"d:\se\carplate\yolov10-pose\ultralytics\data\__init__.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"d:\se\carplate\yolov10-pose\ultralytics\data\annotator.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 51
"d:\se\carplate\yolov10-pose\ultralytics\data\augment.py", "Python", 0, 1150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 225, 1434
"d:\se\carplate\yolov10-pose\ultralytics\data\base.py", "Python", 0, 265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 34, 310
"d:\se\carplate\yolov10-pose\ultralytics\data\build.py", "Python", 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35, 208
"d:\se\carplate\yolov10-pose\ultralytics\data\converter.py", "Python", 0, 479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 64, 561
"d:\se\carplate\yolov10-pose\ultralytics\data\dataset.py", "Python", 0, 431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 60, 507
"d:\se\carplate\yolov10-pose\ultralytics\data\explorer\__init__.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"d:\se\carplate\yolov10-pose\ultralytics\data\explorer\explorer.py", "Python", 0, 389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 73, 470
"d:\se\carplate\yolov10-pose\ultralytics\data\explorer\gui\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\se\carplate\yolov10-pose\ultralytics\data\explorer\gui\dash.py", "Python", 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 38, 268
"d:\se\carplate\yolov10-pose\ultralytics\data\explorer\utils.py", "Python", 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 168
"d:\se\carplate\yolov10-pose\ultralytics\data\loaders.py", "Python", 0, 477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 88, 576
"d:\se\carplate\yolov10-pose\ultralytics\data\scripts\download_weights.sh", "Shell Script", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 19
"d:\se\carplate\yolov10-pose\ultralytics\data\scripts\get_coco.sh", "Shell Script", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 61
"d:\se\carplate\yolov10-pose\ultralytics\data\scripts\get_coco128.sh", "Shell Script", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 18
"d:\se\carplate\yolov10-pose\ultralytics\data\scripts\get_imagenet.sh", "Shell Script", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 52
"d:\se\carplate\yolov10-pose\ultralytics\data\split_dota.py", "Python", 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 290
"d:\se\carplate\yolov10-pose\ultralytics\data\utils.py", "Python", 0, 561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 98, 678
"d:\se\carplate\yolov10-pose\ultralytics\engine\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"d:\se\carplate\yolov10-pose\ultralytics\engine\exporter.py", "Python", 0, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 153, 1229
"d:\se\carplate\yolov10-pose\ultralytics\engine\model.py", "Python", 0, 670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 140, 822
"d:\se\carplate\yolov10-pose\ultralytics\engine\predictor.py", "Python", 0, 330, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 56, 404
"d:\se\carplate\yolov10-pose\ultralytics\engine\results.py", "Python", 0, 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 111, 752
"d:\se\carplate\yolov10-pose\ultralytics\engine\trainer.py", "Python", 0, 644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 92, 775
"d:\se\carplate\yolov10-pose\ultralytics\engine\tuner.py", "Python", 0, 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36, 243
"d:\se\carplate\yolov10-pose\ultralytics\engine\validator.py", "Python", 0, 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48, 342
"d:\se\carplate\yolov10-pose\ultralytics\hub\__init__.py", "Python", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 148
"d:\se\carplate\yolov10-pose\ultralytics\hub\auth.py", "Python", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 23, 137
"d:\se\carplate\yolov10-pose\ultralytics\hub\session.py", "Python", 0, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 68, 390
"d:\se\carplate\yolov10-pose\ultralytics\hub\utils.py", "Python", 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 37, 248
"d:\se\carplate\yolov10-pose\ultralytics\models\__init__.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\__init__.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 9
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\model.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 35
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\predict.py", "Python", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 87
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\prompt.py", "Python", 0, 309, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38, 356
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\utils.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 68
"d:\se\carplate\yolov10-pose\ultralytics\models\fastsam\val.py", "Python", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 41
"d:\se\carplate\yolov10-pose\ultralytics\models\nas\__init__.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\se\carplate\yolov10-pose\ultralytics\models\nas\model.py", "Python", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20, 85
"d:\se\carplate\yolov10-pose\ultralytics\models\nas\predict.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 61
"d:\se\carplate\yolov10-pose\ultralytics\models\nas\val.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 51
"d:\se\carplate\yolov10-pose\ultralytics\models\rtdetr\__init__.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"d:\se\carplate\yolov10-pose\ultralytics\models\rtdetr\model.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 55
"d:\se\carplate\yolov10-pose\ultralytics\models\rtdetr\predict.py", "Python", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 87
"d:\se\carplate\yolov10-pose\ultralytics\models\rtdetr\train.py", "Python", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 103
"d:\se\carplate\yolov10-pose\ultralytics\models\rtdetr\val.py", "Python", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 136
"d:\se\carplate\yolov10-pose\ultralytics\models\sam\__init__.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
